"Date","Price","Open","High","Low","Vol.","Change %"
"02/07/1997","269.75","267.50","271.25","267.50","10.50K","0.65%"
"02/06/1997","268.00","271.00","272.00","267.75","10.04K","-1.29%"
"02/05/1997","271.50","269.00","271.75","268.50","9.34K","0.93%"
"02/04/1997","269.00","267.25","269.50","266.75","9.15K","0.65%"
"02/03/1997","267.25","268.25","268.25","266.00","7.03K","-0.56%"
"01/31/1997","268.75","271.75","271.75","267.75","9.58K","-1.10%"
"01/30/1997","271.75","273.00","274.50","271.50","6.59K","-0.55%"
"01/29/1997","273.25","272.00","275.50","271.50","9.56K","0.37%"
"01/28/1997","272.25","272.50","274.75","271.75","11.01K","-0.18%"
"01/27/1997","272.75","270.00","273.50","269.25","8.94K","0.74%"
"01/24/1997","270.75","268.50","271.25","268.50","7.89K","0.74%"
"01/23/1997","268.75","269.00","269.50","267.75","6.96K","-0.19%"
"01/22/1997","269.25","268.75","269.75","268.00","10.20K","0.28%"
"01/21/1997","268.50","269.75","270.25","268.25","7.55K","-0.56%"
"01/20/1997","270.00","272.25","275.00","269.25","11.19K","-1.19%"
"01/17/1997","273.25","273.50","273.50","271.00","7.41K","0.00%"
"01/16/1997","273.25","273.75","274.75","270.75","12.07K","-0.27%"
"01/15/1997","274.00","270.75","274.25","270.50","10.83K","1.01%"
"01/14/1997","271.25","268.50","272.50","267.25","12.77K","1.02%"
"01/13/1997","268.50","266.75","269.50","266.25","7.79K","0.66%"
"01/10/1997","266.75","258.00","270.25","258.00","17.65K","3.29%"
"01/09/1997","258.25","259.25","259.75","258.00","6.16K","-0.48%"
"01/08/1997","259.50","259.75","260.00","258.50","10.63K","0.00%"
"01/07/1997","259.50","259.25","260.50","258.75","3.70K","0.10%"
"01/06/1997","259.25","259.00","260.75","259.00","3.90K","0.10%"
"01/03/1997","259.00","261.00","261.00","258.50","5.83K","-0.77%"
"01/02/1997","261.00","260.00","263.00","259.75","7.50K","0.19%"
"12/31/1996","260.50","260.00","261.75","260.00","5.29K","-0.10%"
"12/30/1996","260.75","264.00","264.00","260.50","6.51K","-1.88%"
